Ad,Adres,Telefon,E-posta,Web Sitesi,Google Maps Link
Burger Schön Yahyakaptan,"Ramada Plaza Karşısı, Yahya Kaptan Mahallesi Şehit Ergün Köncü Sokak No:17 Nazerinn İş Merkezi, 41040 İzmit/Kocaeli",(0262) 321 21 01,info@burgerschon.com,http://burgerschon.com/,https://www.google.com/maps/place/K%C3%B6fteci+Yusuf/data=!4m7!3m6!1s0x14cb4566698cfc97:0xe94aae6a2f865d05!8m2!3d40.7533908!4d29.9451767!16s%2Fg%2F11c59_f_0v!19sChIJl_yMaWZFyxQRBV2GL2quSuk?authuser=0&hl=tr&rclk=1
Yazlık Kadırga Tesisleri,"Yeniköy Merkez, 41275 Başiskele/Kocaeli",(0262) 433 20 06,,N/A,https://www.google.com/maps/place/Pier+Marin+Kafe+%26+Restoran/data=!4m7!3m6!1s0x14cb450da13cf2c3:0x7b5f3979a9119e92!8m2!3d40.716149!4d29.920365!16s%2Fg%2F11tdth9j9_!19sChIJw_I8oQ1FyxQRkp4RqXk5X3s?authuser=0&hl=tr&rclk=1
Çakır Restaurant,"Mehmetağa, Kullar Cad. No:90/A, 41140 Başiskele/Kocaeli",0505 921 51 09,,N/A,https://www.google.com/maps/place/Burger+Sch%C3%B6n+Yahyakaptan/data=!4m7!3m6!1s0x14cb4fa132f91a03:0xe0331131fd7c7740!8m2!3d40.7711181!4d29.9694843!16s%2Fg%2F11ft1tpp62!19sChIJAxr5MqFPyxQRQHd8_TERM-A?authuser=0&hl=tr&rclk=1
Bİ EVCE FAL CAFE ‍ ️ ️,"Erenler Mah. Gazanfer bilge Bulvarı 20 K/L İzmit, Santral ışıklar PASAPORT PİZZA üstü, 41040 Merkez/Kocaeli",0530 601 60 61,,http://www.evce41.tr.gg/,https://www.google.com/maps/place/Yazl%C4%B1k+Kad%C4%B1rga+Tesisleri/data=!4m7!3m6!1s0x14cb41679e56f683:0x49b0026b5da66e6e!8m2!3d40.6881843!4d29.8726734!16s%2Fg%2F11fx8_lt9m!19sChIJg_ZWnmdByxQRbm6mXWsCsEk?authuser=0&hl=tr&rclk=1
AliBaba Kocaeli,"Körfez, Liman Cd. No:54, 41245 Başiskele/Kocaeli",0537 501 03 49,,N/A,https://www.google.com/maps/place/%C3%87ak%C4%B1r+Restaurant/data=!4m7!3m6!1s0x14cb5bf52298ab4f:0xda52faa85cd57df9!8m2!3d40.7295906!4d29.9885843!16s%2Fg%2F11vwn20p_w!19sChIJT6uYIvVbyxQR-X3VXKj6Uto?authuser=0&hl=tr&rclk=1
İNSÜLİN %100 ŞEKER COFFE,"Karabaş, Süleymanpaşa Sk No:22, 41780 İzmit/Kocaeli",0538 988 85 11,,N/A,https://www.google.com/maps/place/B%C4%B0+EVCE+FAL+CAFE+%E2%80%8D+%EF%B8%8F+%EF%B8%8F/data=!4m7!3m6!1s0x14cb4f877eacb183:0xf0b4a2e8321c9461!8m2!3d40.7691876!4d29.9403113!16s%2Fg%2F1td8090t!19sChIJg7GsfodPyxQRYZQcMuiitPA?authuser=0&hl=tr&rclk=1
The alacarte,"Symbol avm, Ovacık, D100 no : 34, 41300 Başiskele/Kocaeli",0536 225 18 45,,N/A,https://www.google.com/maps/place/AliBaba+Kocaeli/data=!4m7!3m6!1s0x14cb45d7f93ed019:0x754c576a73ad8eff!8m2!3d40.7140887!4d29.9146421!16s%2Fg%2F11sj663lgg!19sChIJGdA--ddFyxQR_46tc2pXTHU?authuser=0&hl=tr&rclk=1
Cafe De La Rue,"Karabaş, Cumhuriyet Cd. No:186, 41100 İzmit/Kocaeli",(0262) 325 36 36,,N/A,https://www.google.com/maps/place/%C4%B0NS%C3%9CL%C4%B0N+%25100+%C5%9EEKER+COFFE/data=!4m7!3m6!1s0x14cb458c179ba99f:0x105327a577aeed2f!8m2!3d40.7632667!4d29.9355457!16s%2Fg%2F11v0q2zmz7!19sChIJn6mbF4xFyxQRL-2ud6UnUxA?authuser=0&hl=tr&rclk=1
Pideci Hasan - Bahçecik Karadeniz Pide ve Lahmacun Salonu - SEYMEN,"Seymen, Hürriyet Cd. No:8, 41245 Başiskele/Kocaeli",(0262) 343 44 55,,https://pidecihasan.com/,https://www.google.com/maps/place/The+alacarte/data=!4m7!3m6!1s0x14cb51dfb3e8d89f:0xfc0ecc8aa59ca867!8m2!3d40.7585913!4d29.9790307!16s%2Fg%2F11vk6nt7hd!19sChIJn9jos99RyxQRZ6icpYrMDvw?authuser=0&hl=tr&rclk=1
Fiskkos Cafe Restaurant,"Körfez, Hafız Binbaşı Cd. No:7, 41040 İzmit/Kocaeli",0530 610 64 41,,N/A,https://www.google.com/maps/place/Cafe+De+La+Rue/data=!4m7!3m6!1s0x14cb457dff0fb885:0x27d3d58be90b5223!8m2!3d40.7641277!4d29.9336639!16s%2Fg%2F11bx3pckgm!19sChIJhbgP_31FyxQRI1IL6YvV0yc?authuser=0&hl=tr&rclk=1
TARİHİ HARPUT LAHMACUN,"Barbaros, Millet Cd. No:63, 41090 Başiskele/Kocaeli",0542 288 23 77,,N/A,https://www.google.com/maps/place/Pideci+Hasan+-+Bah%C3%A7ecik+Karadeniz+Pide+ve+Lahmacun+Salonu+-+SEYMEN/data=!4m7!3m6!1s0x14cb4412c51cfb09:0x350f0d451b529e8d!8m2!3d40.7096952!4d29.9037059!16s%2Fg%2F11c0t91b1y!19sChIJCfscxRJEyxQRjZ5SG0UNDzU?authuser=0&hl=tr&rclk=1
The Hunger İzmit Symbol Avm,"Ovacık Mahallesi D100 Karayolu Caddesi No: 48 GF Başiskele, 41190 Başiiskele/Kocaeli",0537 569 53 68,thehunger@thehunger.com.tr,https://www.thehunger.com.tr/,https://www.google.com/maps/place/Fiskkos+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb4f333d9fb3c7:0x8daa37ceaaae4980!8m2!3d40.7630781!4d29.9393618!16s%2Fg%2F11g4cjwl61!19sChIJx7OfPTNPyxQRgEmuqs43qo0?authuser=0&hl=tr&rclk=1
Tantuniciismail,"Barbaros, Eyüp Sultan Cd. No:16, 41001 Başiskele/Kocaeli",(0262) 343 33 10,,N/A,https://www.google.com/maps/place/TAR%C4%B0H%C4%B0+HARPUT+LAHMACUN/data=!4m7!3m6!1s0x14cb458931c4bb6f:0x4d79911fb793d29c!8m2!3d40.7107383!4d29.9329477!16s%2Fg%2F11fnb_7rh2!19sChIJb7vEMYlFyxQRnNKTtx-ReU0?authuser=0&hl=tr&rclk=1
Kebapçı Bayram Usta,"Sahil, Millet Cd. No:2/a, 41090, 41000 Başiskele/Kocaeli",0537 236 17 41,,https://instagram.com/kebapcibayramusta41,https://www.google.com/maps/place/The+Hunger+%C4%B0zmit+Symbol+Avm/data=!4m7!3m6!1s0x14cb51a59095ae37:0x9f1888c27f4cc476!8m2!3d40.7572302!4d29.9791631!16s%2Fg%2F11tj6gh0hw!19sChIJN66VkKVRyxQRdsRMf8KIGJ8?authuser=0&hl=tr&rclk=1
COFFEE VESS,"Sahil, Mesan Sk. No:6, 41030 Başiskele/Kocaeli",0530 769 16 03,,N/A,https://www.google.com/maps/place/Tantuniciismail/data=!4m7!3m6!1s0x14cb452b1732e5a3:0x77e14f8a732a991e!8m2!3d40.7115227!4d29.9276817!16s%2Fg%2F11hf01jnsq!19sChIJo-UyFytFyxQRHpkqc4pP4Xc?authuser=0&hl=tr&rclk=1
Tatlıcı Mahmut Usta BAŞİSKELE,"Körfez mah, karşıyaka, Mahmut Çavuş Cd. No :28, 41245 Başiskele/Kocaeli",0542 528 46 93,info@tatlicimahmutusta.com,http://www.tatlicimahmutusta.com/,https://www.google.com/maps/place/Kebap%C3%A7%C4%B1+Bayram+Usta/data=!4m7!3m6!1s0x14cb45800c092247:0xed5e5bea3e1c74ec!8m2!3d40.7149236!4d29.9320445!16s%2Fg%2F11tmswdl8s!19sChIJRyIJDIBFyxQR7HQcPupbXu0?authuser=0&hl=tr&rclk=1
Kışla Ciğer Kebap,"Kadıköy, 41050 İzmit/Kocaeli",(0262) 332 33 34,,N/A,https://www.google.com/maps/place/COFFEE+VESS/data=!4m7!3m6!1s0x14cb456b98c2672f:0xaed001f8cf4a722a!8m2!3d40.7136489!4d29.913584!16s%2Fg%2F11y5nt606y!19sChIJL2fCmGtFyxQRKnJKz_gB0K4?authuser=0&hl=tr&rclk=1
Odun Cafe Restaurant,"Karabaş, Şht. Musa Sk., 41001 İzmit/Kocaeli",0546 574 00 19,,N/A,https://www.google.com/maps/place/Tatl%C4%B1c%C4%B1+Mahmut+Usta+BA%C5%9E%C4%B0SKELE/data=!4m7!3m6!1s0x14cb45271a88083d:0x6d826918d85a94fb!8m2!3d40.7095263!4d29.9232752!16s%2Fg%2F11p04tvhbf!19sChIJPQiIGidFyxQR-5Ra2Bhpgm0?authuser=0&hl=tr&rclk=1
TANTUNYA BAŞİSKELE KONSOLOSLUĞU,"Serdar, Selahattin Eyyubi Cd. 12/A, 41040 Başiskele/Kocaeli",0555 025 65 56,,N/A,https://www.google.com/maps/place/K%C4%B1%C5%9Fla+Ci%C4%9Fer+Kebap/data=!4m7!3m6!1s0x14cb4f2f56560599:0x6d9b2be646161b1c!8m2!3d40.7653402!4d29.9486479!16s%2Fg%2F11fd4ct92d!19sChIJmQVWVi9PyxQRHBsWRuYrm20?authuser=0&hl=tr&rclk=1
Ekleristan Yuvacık,"Yeşilyurt, 17 Ağustos Sk. 38/A, 41190 Başiskele/Kocaeli",0541 136 41 00,,N/A,https://www.google.com/maps/place/Odun+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb4f9f47c8a2af:0x30b9eb2819a27ff1!8m2!3d40.7645773!4d29.9378167!16s%2Fg%2F11vcnbc_0w!19sChIJr6LIR59PyxQR8X-iGSjruTA?authuser=0&hl=tr&rclk=1
Esperanto Café & Restaurant,"Karabaş, Rauf Orbay Sk. No:19, 41100 İzmit/Kocaeli",(0262) 325 60 66,,N/A,https://www.google.com/maps/place/TANTUNYA+BA%C5%9E%C4%B0SKELE+KONSOLOSLU%C4%9EU/data=!4m7!3m6!1s0x14cb458b98b321c7:0xc360a4b5d588140f!8m2!3d40.7140989!4d29.9349303!16s%2Fg%2F11rqs6x1w3!19sChIJxyGzmItFyxQRDxSI1bWkYMM?authuser=0&hl=tr&rclk=1
Deck Coffee & Bakery,"Karabaş, Cebesoy Sk. no:13/A, 41040 İzmit/Kocaeli",0537 495 68 85,,N/A,https://www.google.com/maps/place/Ekleristan+Yuvac%C4%B1k/data=!4m7!3m6!1s0x14cb4fd9d213554b:0xa931dd56509b435d!8m2!3d40.7206236!4d29.9518127!16s%2Fg%2F11rq1s0ld0!19sChIJS1UT0tlPyxQRXUObUFbdMak?authuser=0&hl=tr&rclk=1
Larende Restoran Meze & Cafe,"Yeşilyurt, Hürler Cd. No:323 D:1, 41190 Başiskele/Kocaeli",0530 306 04 41,,N/A,https://www.google.com/maps/place/Esperanto+Caf%C3%A9+%26+Restaurant/data=!4m7!3m6!1s0x14cb457e769c146d:0xedabea90218a891c!8m2!3d40.7632725!4d29.9333421!16s%2Fg%2F1tn8hpqj!19sChIJbRScdn5FyxQRHImKIZDqq-0?authuser=0&hl=tr&rclk=1
Cafe De Luca,"Akyol apartmanı, Karabaş, Rauf Orbay Sk. 10/A, 41100 İzmit/Kocaeli",(0262) 325 34 35,,http://cafedeluca.com/,https://www.google.com/maps/place/Deck+Coffee+%26+Bakery/data=!4m7!3m6!1s0x14cb4592b544e95d:0x57ba9fd1b0af5e7c!8m2!3d40.7633034!4d29.9325296!16s%2Fg%2F11tjzx_hfc!19sChIJXelEtZJFyxQRfF6vsNGfulc?authuser=0&hl=tr&rclk=1
Ciğerci Süleyman,":121, 41190 Başiskele/Kocaeli",0532 241 77 75,,N/A,https://www.google.com/maps/place/Larende+Restoran+Meze+%26+Cafe/data=!4m7!3m6!1s0x14cb4568699a2e11:0x211ae0df6d282f3e!8m2!3d40.7220949!4d29.9666182!16s%2Fg%2F11wxt38yh1!19sChIJES6aaWhFyxQRPi8obd_gGiE?authuser=0&hl=tr&rclk=1
Cafe Bella,"Karabaş, Hafız Binbaşı Cd. No:8, 41040 İzmit/Kocaeli",(0262) 323 41 08,,N/A,https://www.google.com/maps/place/Cafe+De+Luca/data=!4m7!3m6!1s0x14cb457e7148cef5:0x1038c0ce8b295811!8m2!3d40.7633465!4d29.9330276!16s%2Fg%2F11bccd2wnk!19sChIJ9c5IcX5FyxQREVgpi87AOBA?authuser=0&hl=tr&rclk=1
Çınaraltı Künefe & Kahvaltı,"Yenişehir, Demokrasi Cd. No:76, 41900 İzmit/Kocaeli",(0262) 311 54 61,info@cinaraltikunefe.com,http://www.cinaraltikunefe.com/,https://www.google.com/maps/place/Ci%C4%9Ferci+S%C3%BCleyman/data=!4m7!3m6!1s0x14cb451d32c442f3:0x7c5e4d2c57a3405b!8m2!3d40.7119722!4d29.9110784!16s%2Fg%2F11g0drpm_p!19sChIJ80LEMh1FyxQRW0CjVyxNXnw?authuser=0&hl=tr&rclk=1
Çınaraltı Künefe & Kahvaltı,"Yenişehir, Demokrasi Cd. No:76, 41900 İzmit/Kocaeli",(0262) 311 54 61,info@cinaraltikunefe.com,http://www.cinaraltikunefe.com/,https://www.google.com/maps/place/Cafe+Bella/data=!4m7!3m6!1s0x14cb4f87c49d7433:0xdea4cbafc15af95d!8m2!3d40.7644872!4d29.9384412!16s%2Fg%2F11clvz11w2!19sChIJM3SdxIdPyxQRXflawa_LpN4?authuser=0&hl=tr&rclk=1
Afife Kahve & Kruvasan & Sufle,"Karabaş, Mimar Sinan Sk. No:13, 41100 İzmit/Kocaeli",0552 170 41 41,,N/A,https://www.google.com/maps/place/%C3%87%C4%B1naralt%C4%B1+K%C3%BCnefe+%26+Kahvalt%C4%B1/data=!4m7!3m6!1s0x14cb4f24913dc991:0xbfb0195a74f19da8!8m2!3d40.763447!4d29.9617489!16s%2Fg%2F11f6514z44!19sChIJkck9kSRPyxQRqJ3xdFoZsL8?authuser=0&hl=tr&rclk=1
Bizim Cafe,"Karabaş, Cebesoy Sk. No:5, 41040 İzmit/Kocaeli",0538 209 52 88,,N/A,https://www.google.com/maps/place/Neos+Cafe+Resto/data=!4m7!3m6!1s0x14cb4f5690d84457:0x6cf4b1a7624d403a!8m2!3d40.7641911!4d29.9405109!16s%2Fg%2F11v4j7kw41!19sChIJV0TYkFZPyxQROkBNYqex9Gw?authuser=0&hl=tr&rclk=1
aile kebap,"yesilyurt mh, Hoca Ahmet Yesevi Cd. No:310, 41000 Başiskele/Kocaeli",0546 615 39 58,,N/A,https://www.google.com/maps/place/Afife+Kahve+%26+Kruvasan+%26+Sufle/data=!4m7!3m6!1s0x14cb4558b679cfb7:0x8e5998452f2de8d8!8m2!3d40.7631093!4d29.9315758!16s%2Fg%2F11tjztc5pm!19sChIJt895tlhFyxQR2OgtL0WYWY4?authuser=0&hl=tr&rclk=1
Harmanda Döner,"Yeşilyurt mahallesi Hoca Ahmet Yesevi Caddesi no:302, Izmit, Yuvacık Sapağından, yuvacık Barajına Doğru çıkarken 100 Metre ileride Sol'da, 41190 Başiskele/Kocaeli",0541 841 78 40,,https://harmandadoner.com/,https://www.google.com/maps/place/Bizim+Cafe/data=!4m7!3m6!1s0x14cb457e6bc7ec21:0x2d04bc1d806502d4!8m2!3d40.763357!4d29.9324873!16s%2Fg%2F11gb3sks7q!19sChIJIezHa35FyxQR1AJlgB28BC0?authuser=0&hl=tr&rclk=1
Harmanda Döner,"Yeşilyurt mahallesi Hoca Ahmet Yesevi Caddesi no:302, Izmit, Yuvacık Sapağından, yuvacık Barajına Doğru çıkarken 100 Metre ileride Sol'da, 41190 Başiskele/Kocaeli",0541 841 78 40,,https://harmandadoner.com/,https://www.google.com/maps/place/aile+kebap/data=!4m7!3m6!1s0x14cb45b3a86c33b1:0xa4127f3307089b4f!8m2!3d40.7189881!4d29.948109!16s%2Fg%2F11fsf4wpg0!19sChIJsTNsqLNFyxQRT5sIBzN_EqQ?authuser=0&hl=tr&rclk=1
Harmanda Döner,"Yeşilyurt mahallesi Hoca Ahmet Yesevi Caddesi no:302, Izmit, Yuvacık Sapağından, yuvacık Barajına Doğru çıkarken 100 Metre ileride Sol'da, 41190 Başiskele/Kocaeli",0541 841 78 40,,https://harmandadoner.com/,https://www.google.com/maps/place/Harmanda+D%C3%B6ner/data=!4m7!3m6!1s0x14cb453a81996b7d:0x2da05ee6cba6dbe9!8m2!3d40.7184755!4d29.948315!16s%2Fg%2F11wg4z8jrm!19sChIJfWuZgTpFyxQR6dumy-ZeoC0?authuser=0&hl=tr&rclk=1
Benzin Cafe İzmit,"Ekşi İş Merkezi, Karabaş, Belde Sk. D:1, 41000 İzmit/Kocaeli",(0262) 331 00 68,,https://www.facebook.com/benzincafeizmit,https://www.google.com/maps/place/%C5%9Eelale+Manzara+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb4fe082cdfcb9:0x48f41805819642b1!8m2!3d40.7777109!4d29.9425067!16s%2Fg%2F11rss641_q!19sChIJufzNguBPyxQRsUKWgQUY9Eg?authuser=0&hl=tr&rclk=1
Başak Yemek,"Vezirçiftliği, 28 Mart Sk. No:4, 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Mini+K%C3%B6%C5%9Fk/data=!4m7!3m6!1s0x14cb51b7c16a2e4d:0xfbc32f99888f4d5e!8m2!3d40.7596502!4d29.9765383!16s%2Fg%2F11ny04mlpb!19sChIJTS5qwbdRyxQRXk2PiJkvw_s?authuser=0&hl=tr&rclk=1
Bo's Cafe,"Cedit, Muzaffer Fidan Sk. No 10, 41000 İzmit/Kocaeli",0543 869 81 24,,N/A,https://www.google.com/maps/place/Benzin+Cafe+%C4%B0zmit/data=!4m7!3m6!1s0x14cb457e7f433085:0xbc2940750e927e21!8m2!3d40.762706!4d29.9346307!16s%2Fg%2F11b77fk739!19sChIJhTBDf35FyxQRIX6SDnVAKbw?authuser=0&hl=tr&rclk=1
Dörtyol Lokanta,"Fatih, Cumhuriyet Cd. no 38.a, 41190 Başiskele/Kocaeli",0536 250 83 94,,N/A,https://www.google.com/maps/place/Ba%C5%9Fak+Yemek/data=!4m7!3m6!1s0x14cb4543949e0e45:0x14038560656e5538!8m2!3d40.7453454!4d29.9557146!16s%2Fg%2F11gwmhk_r5!19sChIJRQ6elENFyxQROFVuZWCFAxQ?authuser=0&hl=tr&rclk=1
Lezzet Dünyası,"28 Haziran, Feridun Özbay Sok. No:6, 41060 İzmit/Kocaeli (Izmit)",(0262) 323 14 59,,N/A,https://www.google.com/maps/place/Bo%27s+Cafe/data=!4m7!3m6!1s0x14cb4f8622421bff:0x131d7e3bdbd82d85!8m2!3d40.766234!4d29.9388362!16s%2Fg%2F11gf62hmqt!19sChIJ_xtCIoZPyxQRhS3Y2zt-HRM?authuser=0&hl=tr&rclk=1
Popeyes,"Ovacık, D100 No:34, 41140 Başiskele/Kocaeli",,,https://www.popeyes.com.tr/,https://www.google.com/maps/place/D%C3%B6rtyol+Lokanta/data=!4m7!3m6!1s0x14cb44ae62f2f34b:0x6fdd776cd16590c1!8m2!3d40.6876952!4d29.967418!16s%2Fg%2F11b7q6fsk5!19sChIJS_PyYq5EyxQRwZBl0Wx33W8?authuser=0&hl=tr&rclk=1
Kolibri Coffee Yenişehir,"Yenişehir, Demokrasi Cd. No:31, 41100 İzmit/Kocaeli",,"popup-js@1.4.2, info@kolibricoffee.com.tr, aos@2.3.1",https://kolibricoffee.com.tr/,https://www.google.com/maps/place/Lezzet+D%C3%BCnyas%C4%B1/data=!4m7!3m6!1s0x14cb4f94d9f95555:0x15f059cdaa306763!8m2!3d40.7756727!4d29.9502379!16s%2Fg%2F1hc3j6jw8!19sChIJVVX52ZRPyxQRY2cwqs1Z8BU?authuser=0&hl=tr&rclk=1
Accra Chocolate,"Karabaş Mah. Belde Sok. Ekşi İş Merkezi Sit, No:5/A, 41040 İzmit/Kocaeli",0552 396 47 49,,N/A,https://www.google.com/maps/place/Popeyes/data=!4m7!3m6!1s0x14cb50035e1bfec1:0xb022169ca24d6f29!8m2!3d40.7585913!4d29.9790307!16s%2Fg%2F11c4bfmntb!19sChIJwf4bXgNQyxQRKW9NopwWIrA?authuser=0&hl=tr&rclk=1
Kadirbey Yemek,"Karadenizliler, Alsancak Cd. No:329, 41140 Başiskele/Kocaeli (İzmit)",(0262) 349 23 99,,https://www.yemekpazari.net/kadirbey_yemek_kocaeli.htm,https://www.google.com/maps/place/Kolibri+Coffee+Yeni%C5%9Fehir/data=!4m7!3m6!1s0x14cb4fb23516cf7d:0x238bf74907bdea9f!8m2!3d40.7628273!4d29.9629419!16s%2Fg%2F11w997f0w4!19sChIJfc8WNbJPyxQRn-q9B0n3iyM?authuser=0&hl=tr&rclk=1
Rose Coffee & Cake,"Karabaş, Şahabettin Bilgisu Cd. No:4/A, 41310 İzmit/Kocaeli",0532 548 65 41,,N/A,https://www.google.com/maps/place/Accra+Chocolate/data=!4m7!3m6!1s0x14cb454221a56b3d:0xb6cb20c7825f4cce!8m2!3d40.7624926!4d29.9339986!16s%2Fg%2F11fkq8c73s!19sChIJPWulIUJFyxQRzkxfgscgy7Y?authuser=0&hl=tr&rclk=1
Köşe' De Cafe,"Kadıköy, Tercümeoğlu Sk., 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Kadirbey+Yemek/data=!4m7!3m6!1s0x14cb455803d56c47:0xbd3232c8b5987b24!8m2!3d40.755994!4d29.962302!16s%2Fg%2F1q66_xqxs!19sChIJR2zVA1hFyxQRJHuYtcgyMr0?authuser=0&hl=tr&rclk=1
"Loco Lounge & Hookah - İzmit Nargile, Maç","Duo Life Residence Symbol AVM Arkası, Ovacık, Kavakçılık Sok No:31/D, 41300 Başiskele/Kocaeli",0533 051 72 41,info@locolounge.com.tr,http://www.locolounge.com.tr/,https://www.google.com/maps/place/Rose+Coffee+%26+Cake/data=!4m7!3m6!1s0x14cb453a1c9ccc25:0x40dfbb8cc2f1c303!8m2!3d40.7630176!4d29.9330251!16s%2Fg%2F11h5mnmp3k!19sChIJJcycHDpFyxQRA8Pxwoy730A?authuser=0&hl=tr&rclk=1
"Loco Lounge & Hookah - İzmit Nargile, Maç","Duo Life Residence Symbol AVM Arkası, Ovacık, Kavakçılık Sok No:31/D, 41300 Başiskele/Kocaeli",0533 051 72 41,info@locolounge.com.tr,http://www.locolounge.com.tr/,https://www.google.com/maps/place/K%C3%B6%C5%9Fe%27+De+Cafe/data=!4m7!3m6!1s0x14cb4f8e7dd4f277:0x95ff9ae1014ca267!8m2!3d40.7683877!4d29.9449216!16s%2Fg%2F11lwckth2f!19sChIJd_LUfY5PyxQRZ6JMAeGa_5U?authuser=0&hl=tr&rclk=1
,"M. Alipaşa, Erkan Sk. No:3, 41050 İzmit/Kocaeli",,,N/A,"https://www.google.com/maps/place/Loco+Lounge+%26+Hookah+-+%C4%B0zmit+Nargile,+Ma%C3%A7/data=!4m7!3m6!1s0x14cb4f57181a2e71:0x1036ea09ee36c1ed!8m2!3d40.7555281!4d29.9775218!16s%2Fg%2F11s1l6kb2k!19sChIJcS4aGFdPyxQR7cE27gnqNhA?authuser=0&hl=tr&rclk=1"
The House Cafe İzmit,"Yenişehir, Konak Sk. No: 19, 41050 İzmit/Kocaeli",0506 871 49 26,fancybox@3.5.7,http://www.thehousecafe.com/,https://www.google.com/maps/place/Salash+Burger/data=!4m7!3m6!1s0x14cb4ff0fec7e08d:0xfe2bfd79895fb935!8m2!3d40.7635553!4d29.9598363!16s%2Fg%2F11hb33blxs!19sChIJjeDH_vBPyxQRNblfiXn9K_4?authuser=0&hl=tr&rclk=1
Değirmen Kebap,"Barbaros, Atatürk Cd. No:19, 41090 Başiskele/Kocaeli",(0262) 343 41 61,,N/A,https://www.google.com/maps/place/Dar+Cafe/data=!4m7!3m6!1s0x14cb4ff3de20a703:0x66b30d1f62981e90!8m2!3d40.7637321!4d29.9562722!16s%2Fg%2F113fx6_nr!19sChIJA6cg3vNPyxQRkB6YYh8Ns2Y?authuser=0&hl=tr&rclk=1
Alaturka Osmanlı Lahmacun,"Karadenizliler, Aşağı Yuvacık Barbaros Cad. 35/C, 41140 Başiskele/Kocaeli (Izmit)",(0262) 344 38 51,,N/A,https://www.google.com/maps/place/The+House+Cafe+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f40a6e461b9:0x96504557dfa86b78!8m2!3d40.7659823!4d29.9666466!16s%2Fg%2F11ss57gl29!19sChIJuWHkpkBPyxQReGuo31dFUJY?authuser=0&hl=tr&rclk=1
Topçuoğlu inşaat,"Yeşilyurt, Hoca Ahmet Yesevi Cd. No:320/A, 41030 Başiskele/Kocaeli",0545 482 41 41,,N/A,https://www.google.com/maps/place/De%C4%9Firmen+Kebap/data=!4m7!3m6!1s0x14cb44f56d25359b:0x3876b90e3605c234!8m2!3d40.7117976!4d29.9291845!16s%2Fg%2F11cnbk3733!19sChIJmzUlbfVEyxQRNMIFNg65djg?authuser=0&hl=tr&rclk=1
Tavuk Dünyası Sembol Avm Kocaeli,"Symbol Kocaeli Alışveriş Merkezi, Ovacık, D100 No:34, 41100 Başiskele/Kocaeli",444 8 850,select2@4.1.0-rc.0,https://www.tavukdunyasi.com/,https://www.google.com/maps/place/Alaturka+Osmanl%C4%B1+Lahmacun/data=!4m7!3m6!1s0x14cb45461d874c89:0xeb8686e052ef8352!8m2!3d40.7416108!4d29.9624862!16s%2Fg%2F11h168x37!19sChIJiUyHHUZFyxQRUoPvUuCGhus?authuser=0&hl=tr&rclk=1
CADDE KATIK DÖNER BAŞİSKELE,"Barbaros, Pınar Cd. No:13/D, 41090 Başiskele/Kocaeli",0536 223 42 22,,http://caddekatikbasiskele.com/?utm_source=gmb&utm_medium=referral,https://www.google.com/maps/place/Top%C3%A7uo%C4%9Flu+in%C5%9Faat/data=!4m7!3m6!1s0x14cb451ab438e433:0x138c8568303a556b!8m2!3d40.7198453!4d29.947967!16s%2Fg%2F11ndw6h46b!19sChIJM-Q4tBpFyxQRa1U6MGiFjBM?authuser=0&hl=tr&rclk=1
Monad Coffee,"Karabaş, Şahabettin Bilgisu Cd. No:10/C, 41040 İzmit/Kocaeli",(0262) 324 90 40,info@monadcoffee.com,http://www.monadcoffee.com/,https://www.google.com/maps/place/Tavuk+D%C3%BCnyas%C4%B1+Sembol+Avm+Kocaeli/data=!4m7!3m6!1s0x14cb500366ecf527:0x189e25f07159b18b!8m2!3d40.759317!4d29.979217!16s%2Fg%2F11bxg2vdqb!19sChIJJ_XsZgNQyxQRi7FZcfAlnhg?authuser=0&hl=tr&rclk=1
Reisin Sofrası,"Vezirçiftliği, Köroğlu Cd., 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/CADDE+KATIK+D%C3%96NER+BA%C5%9E%C4%B0SKELE/data=!4m7!3m6!1s0x14cb4460119623d7:0xd6a1b7da63ca4ba!8m2!3d40.7102127!4d29.9266986!16s%2Fg%2F11gxrnmdjd!19sChIJ1yOWEWBEyxQRuqQ8pn0bag0?authuser=0&hl=tr&rclk=1
Taşköprü Restaurant Kafe,"Servetiye Cami, dere mevkii No:3, 41090 Başiskele/Kocaeli",0537 500 17 71,,N/A,https://www.google.com/maps/place/Monad+Coffee/data=!4m7!3m6!1s0x14cb457e657cf30b:0x130febbe497967ba!8m2!3d40.76297!4d29.93271!16s%2Fg%2F11cs9mjhn1!19sChIJC_N8ZX5FyxQRumd5Sb7rDxM?authuser=0&hl=tr&rclk=1
