Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
İSTANBUL Cafe okey salonu,"Adnan Kahveci, Osmanlı Cd. No:57/1, 34528 Beylikdüzü/İstanbul",0537 543 88 62,No Website,,https://www.google.com/maps/place/%C4%B0STANBUL+Cafe+okey+salonu/data=!4m7!3m6!1s0x14b55fb28e8fcf41:0x2388de45b65ed693!8m2!3d40.9983988!4d28.6294735!16s%2Fg%2F11f5dwqg92!19sChIJQc-PjrJftRQRk9ZetkXeiCM?authuser=0&hl=tr&rclk=1
34 Restaurant,"Harbiye, Asker Ocağı Cd., 34367 Şişli/İstanbul",0531 651 00 70,restaurant34@hyatt.com,https://www.hyattrestaurants.com/en/dining/turkey/istanbul/turkish-restaurant-in-harbiye-34-restaurant-istanbul?utm_campaign=GMB&utm_source=gmblisting_istan&utm_medium=34restaurant,https://www.google.com/maps/place/34+Restaurant/data=!4m7!3m6!1s0x14cab771c6955d8f:0xa37b3e7576cc763!8m2!3d41.0405324!4d28.9882947!16s%2Fg%2F11h1d9byg!19sChIJj12VxnG3yhQRY8dsV-ezNwo?authuser=0&hl=tr&rclk=1
Fıccın Restoran,"Asmalı Mescit Mh İstiklal Cad. &, Kallavi Sk. No:13/1, 34430 Beyoğlu",(0212) 293 37 86,fccn@ficcin.com,https://www.ficcin.com/,https://www.google.com/maps/place/F%C4%B1cc%C4%B1n+Restoran/data=!4m7!3m6!1s0x14cab75ffbe62c6f:0x666ddddb1f030713!8m2!3d41.0325373!4d28.9754715!16s%2Fg%2F1q675ddkr!19sChIJbyzm-1-3yhQREwcDH9vdbWY?authuser=0&hl=tr&rclk=1
Şehri destan Cafe,"Topkapı, Pazar Tekkesi Sk. No:2, 34093 Fatih/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/%C5%9Eehri+destan+Cafe/data=!4m7!3m6!1s0x14caba38223cda91:0xae5c95ed4d3bd858!8m2!3d41.0170828!4d28.9310977!16s%2Fg%2F11c5ztd8xm!19sChIJkdo8Iji6yhQRWNg7Te2VXK4?authuser=0&hl=tr&rclk=1
Eagles İstanbul Restaurant,"Binbirdirek, klor farer caddesi no10/7, 34122 Fatih/İstanbul",0505 053 21 34,"e0b4d631da7b4200828051f7f9c783e3@sentry-next.wixpress.com, f36cc48fb72b4d298c835f2793cf3b84@sentry-next.wixpress.com, ed436f5053144538958ad06a5005e99a@sentry.wixpress.com, 6117f2172a744ef3913942830d472a2c@sentry.wixpress.com, 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com, 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, 0c52cb89aa4d4154857a1584b6701db6@sentry.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, eaglesistanbulrestaurant@gmail.com, 8c4075d5481d476e945486754f783364@sentry.io, 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com, c5095236fd2e4b8fae9ed6d73cdd81a3@sentry.wixpress.com, kralleonidas4@gmail.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 460ff4620fa44cba8df530afde949785@sentry.wixpress.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com",http://www.eaglesistanbulrestaurant.com/,https://www.google.com/maps/place/Eagles+%C4%B0stanbul+Restaurant/data=!4m7!3m6!1s0x14cab956c9f6f289:0x8718ec4f4c4ec1fb!8m2!3d41.0076872!4d28.9733343!16s%2Fg%2F11t1h4n60t!19sChIJifL2yVa5yhQR-8FOTE_sGIc?authuser=0&hl=tr&rclk=1
Mivan Restaurant Cafe,"Emin Sinan, Piyer Loti Cd. No:34, 34130 Fatih/İstanbul",0543 737 32 41,No Website,,https://www.google.com/maps/place/Mivan+Restaurant+Cafe/data=!4m7!3m6!1s0x14cab990a0795ce1:0xec87cf56fc90f8d2!8m2!3d41.0062206!4d28.9690295!16s%2Fg%2F11f57jyfsh!19sChIJ4Vx5oJC5yhQR0viQ_FbPh-w?authuser=0&hl=tr&rclk=1
İstanbul Kitapçısı Kafeteryası,"Caferağa, 34710 Kadıköy/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/%C4%B0stanbul+Kitap%C3%A7%C4%B1s%C4%B1+Kafeteryas%C4%B1/data=!4m7!3m6!1s0x14cab8429d944fbf:0x5922c313f287201f!8m2!3d40.9930257!4d29.0226388!16s%2Fg%2F11df0wz8cf!19sChIJv0-UnUK4yhQRHyCH8hPDIlk?authuser=0&hl=tr&rclk=1
Lalezar Teras Cafe,"Süleymaniye, İsmetiye Cd. no16, 34116 Fatih/İstanbul",0543 541 37 59,No Website,,https://www.google.com/maps/place/Lalezar+Teras+Cafe/data=!4m7!3m6!1s0x14cab92aca4ae7eb:0x10b4fb876e44d7b7!8m2!3d41.0152196!4d28.9666351!16s%2Fg%2F11g0gb6_f1!19sChIJ6-dKyiq5yhQRt9dEbof7tBA?authuser=0&hl=tr&rclk=1
Saltanat Grill kebab & fish house,"Alemdar, Çatalçeşme Sk. NO:19 /1A, 34110 Fatih/İstanbul",0541 118 67 70,No Website,,https://www.google.com/maps/place/Saltanat+Grill+kebab+%26+fish+house/data=!4m7!3m6!1s0x14cab995fd3d6fe7:0xd534420b1afb0ab1!8m2!3d41.0092137!4d28.9755442!16s%2Fg%2F11f123vjft!19sChIJ5289_ZW5yhQRsQr7GgtCNNU?authuser=0&hl=tr&rclk=1
Green Garden Restaurant Cafe,"Hoca Paşa, Nöbethane Çk. No:3, 34110 Fatih/İstanbul",(0212) 520 81 48,"greengardenistanbul@gmail.com, greengardentr@gmail.com",http://greengardentr.tilda.ws/,https://www.google.com/maps/place/Green+Garden+Restaurant+Cafe/data=!4m7!3m6!1s0x14cab9c05daf2279:0x2be9013c7455be70!8m2!3d41.0141399!4d28.9785452!16s%2Fg%2F11c31037yn!19sChIJeSKvXcC5yhQRcL5VdDwB6Ss?authuser=0&hl=tr&rclk=1
Tarihi Sultanahmet Köftecisi Selim Usta,"Alemdar, Divan Yolu Cd. No:12, 34110 Fatih/İstanbul",(0212) 513 64 68,bilgi@sultanahmetkoftesi.com,http://www.sultanahmetkoftesi.com/,https://www.google.com/maps/place/Tarihi+Sultanahmet+K%C3%B6ftecisi+Selim+Usta/data=!4m7!3m6!1s0x40887625c5655441:0xd91b76ddaca1b4a!8m2!3d41.0080082!4d28.9769068!16s%2Fg%2F1tgx52ms!19sChIJQVRlxSV2iEARShvK2m23kQ0?authuser=0&hl=tr&rclk=1
Yanık Köşk Restaurant,"Yavuz Sinan, Ragıp Gümüşpala Cd. 43A, 34134 Fatih/İstanbul",(0212) 520 21 21,No Email Found,http://www.yanikkosk.com/,https://www.google.com/maps/place/Yan%C4%B1k+K%C3%B6%C5%9Fk+Restaurant/data=!4m7!3m6!1s0x14cab9b90a18ef3b:0xbc103f7155f4f615!8m2!3d41.0200794!4d28.9636134!16s%2Fg%2F11h3n35w9m!19sChIJO-8YCrm5yhQRFfb0VXE_ELw?authuser=0&hl=tr&rclk=1
Cafe İstanbul,"Sultantepe Mahallesi Selmanipak cad. 50. Yıl İş Merkezi No:10, 34674 Üsküdar/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/Cafe+%C4%B0stanbul/data=!4m7!3m6!1s0x14cab78eaa316563:0xa728ada1bbb9474f!8m2!3d41.0257414!4d29.0166445!16s%2Fg%2F11gbx8z226!19sChIJY2Uxqo63yhQRT0e5u6GtKKc?authuser=0&hl=tr&rclk=1
Bistro Chef Restaurant İstanbul,"Hoca Paşa, Mehmet Murat Sk., 34110 Fatih/İstanbul",0530 205 36 32,No Website,,https://www.google.com/maps/place/Bistro+Chef+Restaurant+%C4%B0stanbul/data=!4m7!3m6!1s0x14cab9bff2e11963:0x2b66805462da31ab!8m2!3d41.0129261!4d28.9777172!16s%2Fg%2F11c53s3_s8!19sChIJYxnh8r-5yhQRqzHaYlSAZis?authuser=0&hl=tr&rclk=1
Old hipodrom terrace restaurant,"Küçük Ayasofya, Kaleci Sk. No:3, 34000 Fatih/İstanbul",0532 171 24 63,oldhipodromcaferestaurant@gmail.com,https://oldhipodromterracerestaurant.com/,https://www.google.com/maps/place/Old+hipodrom+terrace+restaurant/data=!4m7!3m6!1s0x14cab9db25104c3d:0x616076ef13448d09!8m2!3d41.003492!4d28.9737249!16s%2Fg%2F11tn4d168y!19sChIJPUwQJdu5yhQRCY1EE-92YGE?authuser=0&hl=tr&rclk=1
Perri Karaköy,"Arap Cami, Bankalar Cd. No:21 K:2, 34421 Beyoğlu/İstanbul",0539 361 99 99,perri@perri.com.tr,https://www.perri.com.tr/,https://www.google.com/maps/place/Perri+Karak%C3%B6y/data=!4m7!3m6!1s0x14cab92c13e30405:0xde272c9b1bb87b24!8m2!3d41.0241151!4d28.9725744!16s%2Fg%2F11vqsz917_!19sChIJBQTjEyy5yhQRJHu4G5ssJ94?authuser=0&hl=tr&rclk=1
Osmanoğlu Restaurant,"Alemdar, Bab-ı Ali Cd. No:48, 34110 Fatih/İstanbul",(0212) 528 57 60,No Website,,https://www.google.com/maps/place/Osmano%C4%9Flu+Restaurant/data=!4m7!3m6!1s0x14cab930b5e79299:0x69cc97cbd44460d7!8m2!3d41.0105361!4d28.9744319!16s%2Fg%2F11fpl9zy6v!19sChIJmZLntTC5yhQR12BE1MuXzGk?authuser=0&hl=tr&rclk=1
By Ferro Fish & Kebab House,"Emin Sinan, Kadırga Limanı Cd. No:85, 34130 Fatih/İstanbul",0535 274 14 21,help@mapquest.com,https://www.facebook.com/By-Ferro-FishKebab-House-109683701880075/,https://www.google.com/maps/place/By+Ferro+Fish+%26+Kebab+House/data=!4m7!3m6!1s0x14cab96da385cff7:0xe6532a7e9f7f92b4!8m2!3d41.0052186!4d28.9698866!16s%2Fg%2F11td0vw8yy!19sChIJ98-Fo225yhQRtJJ_n34qU-Y?authuser=0&hl=tr&rclk=1
Istanbul Baking Company,"Kemankeş Karamustafa Paşa, Mumhane Cd. No:26, 34425 Beyoğlu/İstanbul",(0212) 806 20 20,No Website,,https://www.google.com/maps/place/Istanbul+Baking+Company/data=!4m7!3m6!1s0x14cab9ea3af62f8f:0xcd3734f6787c59c7!8m2!3d41.0244634!4d28.9789232!16s%2Fg%2F11j929ht22!19sChIJjy_2Ouq5yhQRx1l8ePY0N80?authuser=0&hl=tr&rclk=1
Şirvan Sofrası Restaurant,"Küçük Ayasofya, Küçük Ayasofya Cd. No:71, 34122 Fatih/İstanbul",(0212) 458 40 81,sirvansofrasi@gmail.com,https://www.sirvan-sofrasi.com/,https://www.google.com/maps/place/%C5%9Eirvan+Sofras%C4%B1+Restaurant/data=!4m7!3m6!1s0x14cab99853a0cdcf:0x52ea6909a1d3dc98!8m2!3d41.0029427!4d28.9734586!16s%2Fg%2F1q64xbdcv!19sChIJz82gU5i5yhQRmNzToQlp6lI?authuser=0&hl=tr&rclk=1
Cafe Turing,"Cankurtaran, Caferiye Sk. No:2, 34122 Fatih/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/Cafe+Turing/data=!4m7!3m6!1s0x14cab9befa8ea6bf:0xf3652688216d29e2!8m2!3d41.006291!4d28.9786666!16s%2Fg%2F1td0_p7c!19sChIJv6aO-r65yhQR4iltIYgmZfM?authuser=0&hl=tr&rclk=1
Aya Fish Lounge,"Sultanahmet, Cankurtaran, Kutlugün Sk. No: 31 Kat:4, 34122 Fatih/İstanbul",0537 384 90 30,notifications@surecart.com,http://ayafishlounge.com.tr/,https://www.google.com/maps/place/Aya+Fish+Lounge/data=!4m7!3m6!1s0x14cab99ebd648bdb:0x7f6b30a4e97a2ae1!8m2!3d41.0062167!4d28.9804104!16s%2Fg%2F11ns06k6d4!19sChIJ24tkvZ65yhQR4Sp66aQwa38?authuser=0&hl=tr&rclk=1
Seafront Lounge,"Cankurtaran, Akbıyık Cd. No:3, 34122 Fatih/İstanbul",0531 427 86 83,unalbagci5@gmail.com,https://seafrontlounge.com/,https://www.google.com/maps/place/Seafront+Lounge/data=!4m7!3m6!1s0x14cab93a2c5f3d47:0x7086a088d52a3ef3!8m2!3d41.006286!4d28.9812935!16s%2Fg%2F11np3hwm3z!19sChIJRz1fLDq5yhQR8z4q1YighnA?authuser=0&hl=tr&rclk=1
Seos Restaurant,"Beyazıt, Makasçılar Cad No:48 D:50, 34126 Fatih/İstanbul",(0212) 511 90 55,Error Accessing Site,http://seosrestaurant.net/,https://www.google.com/maps/place/Seos+Restaurant/data=!4m7!3m6!1s0x14cab9904ca5d47b:0x3a0e175055f57648!8m2!3d41.009411!4d28.9665196!16s%2Fg%2F1v_swbp8!19sChIJe9SlTJC5yhQRSHb1VVAXDjo?authuser=0&hl=tr&rclk=1
360 Panorama Restaurant,"alemdar mahallesi yerebatan caddesi no :18, Yerebatan Cd. no:18, 34110 Fatih/İstanbul",0536 479 73 93,No Email Found,http://www.360panoramarestaurant.com/,https://www.google.com/maps/place/360+Panorama+Restaurant/data=!4m7!3m6!1s0x14cab9eb494e94cb:0x95eb9fee06cfd6bc!8m2!3d41.0090292!4d28.9774722!16s%2Fg%2F1hc5py_24!19sChIJy5ROSeu5yhQRvNbPBu6f65U?authuser=0&hl=tr&rclk=1
Mahir Lokantası,"Cumhuriyet, Tavukçu Feth Sokağı 28/B, 34380 Şişli/İstanbul",(0212) 234 93 94,wordpress@example.com,https://www.yeninesilmenu.net/mahirlokantasi/?fbclid=PAZXh0bgNhZW0CMTEAAaYpXK4_A-XwVzSEIse0fgm9ihgTVqWUAwDdst5wa3n7allvfDqKkzGFPfo_aem_wMrlFgqii9XycXSeoL-wNQ,https://www.google.com/maps/place/Mahir+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cab711e55eb8cb:0xd89f76d4b565162b!8m2!3d41.0529279!4d28.9871923!16s%2Fg%2F11cn99v412!19sChIJy7he5RG3yhQRKxZltdR2n9g?authuser=0&hl=tr&rclk=1
Cafe Deniz'H,"Hoca Paşa, Orhaniye Cd. No:28, 34110 Fatih/İstanbul",0539 589 64 73,webmaps-revolution@yandex-team.ru,https://menux.app/best-cafe-restaurant/,https://www.google.com/maps/place/Cafe+Deniz%27H/data=!4m7!3m6!1s0x14cab9b946726c95:0xf242cf1f7b18eda0!8m2!3d41.0144043!4d28.9768054!16s%2Fg%2F11pr47y134!19sChIJlWxyRrm5yhQRoO0Yex_PQvI?authuser=0&hl=tr&rclk=1
The Best Cafe,"Cihannüma, Mazhar Reşit Paşa Sokak No: 1/A, 34353 Beşiktaş/İstanbul",(0212) 327 34 25,No Website,,https://www.google.com/maps/place/The+Best+Cafe/data=!4m7!3m6!1s0x14cab7a3a8e4a05f:0x620efe9ba31609e0!8m2!3d41.0447985!4d29.0076781!16s%2Fg%2F1tdj7ncy!19sChIJX6DkqKO3yhQR4AkWo5v-DmI?authuser=0&hl=tr&rclk=1
Coffeetopia,"Hobyar, Arpacılar Cd. No:4, 34112 Fatih/İstanbul",(0212) 522 61 77,info@coffetopia.ge,http://www.coffeetopia.com.tr/,https://www.google.com/maps/place/Coffeetopia/data=!4m7!3m6!1s0x14cab9ebaccc6ef7:0xa746369a77e5666c!8m2!3d41.0165769!4d28.9732764!16s%2Fg%2F11b6mnhjhy!19sChIJ927MrOu5yhQRbGbld5o2Rqc?authuser=0&hl=tr&rclk=1
Loti Roof Lounge,"Binbirdirek, Divan Yolu Cd. No:27, 34112 Fatih/İstanbul",0538 093 58 85,"info@loticafe.com, info@lotipoints.com",https://lotipoints.com/loti-roof-lounge/,https://www.google.com/maps/place/Loti+Roof+Lounge/data=!4m7!3m6!1s0x14cab996f134cbd1:0xc8bfe7bfd1cf49ca!8m2!3d41.0080809!4d28.9730087!16s%2Fg%2F11f3njyc39!19sChIJ0cs08Za5yhQRyknP0b_nv8g?authuser=0&hl=tr&rclk=1
Rainbow fish & meat restaurant,"Cankurtaran, Mimar Mehmet Ağa Cd. No:33 D:1, 34122 Fatih/İstanbul",0543 486 19 76,No Website,,https://www.google.com/maps/place/Rainbow+fish+%26+meat+restaurant/data=!4m7!3m6!1s0x14cab94db4c690a7:0x2df7cbce904565a!8m2!3d41.0045997!4d28.979899!16s%2Fg%2F11h81c0lcw!19sChIJp5DGtE25yhQRWlYE6bx83wI?authuser=0&hl=tr&rclk=1
Galata Sanat Restaurant Galata Köprüsü,"Haliç tarafı, Rüstem Paşa, Galata Köprüsü altı no : 6, 34116 Fatih/İstanbul",(0212) 519 53 41,u002Fd32ad5863cfa4416b0c07e6f4c0242d4@sentry.io,https://galatasanatrestaurant.com/,https://www.google.com/maps/place/Galata+Sanat+Restaurant+Galata+K%C3%B6pr%C3%BCs%C3%BC/data=!4m7!3m6!1s0x14cab995893bcab7:0x9696791d5a7527c4!8m2!3d41.0190629!4d28.9723144!16s%2Fg%2F113gfm9fj!19sChIJt8o7iZW5yhQRxCd1Wh15lpY?authuser=0&hl=tr&rclk=1
Namlı Gurme,"Kemankeş Karamustafa Paşa, Mumhane Cd. No:6, 34425 Beyoğlu/İstanbul",(0212) 293 68 80,"e0b4d631da7b4200828051f7f9c783e3@sentry-next.wixpress.com, info@namligida.com.tr, 6117f2172a744ef3913942830d472a2c@sentry.wixpress.com, 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com, 0c52cb89aa4d4154857a1584b6701db6@sentry.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, c5095236fd2e4b8fae9ed6d73cdd81a3@sentry.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com",http://www.namligurmeonline.com/,https://www.google.com/maps/place/Naml%C4%B1+Gurme/data=!4m7!3m6!1s0x14cab9dd4bf78723:0xf1e6af05f421bb08!8m2!3d41.0237088!4d28.9778838!16s%2Fg%2F1thh4rz3!19sChIJI4f3S925yhQRCLsh9AWv5vE?authuser=0&hl=tr&rclk=1
Palatium Cafe and Restaurant,"Cankurtaran, Kutlugün Sk. No: 33, 34122 Fatih/İstanbul",0543 844 54 13,"e0b4d631da7b4200828051f7f9c783e3@sentry-next.wixpress.com, 6117f2172a744ef3913942830d472a2c@sentry.wixpress.com, basdogan01@gmail.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, 0c52cb89aa4d4154857a1584b6701db6@sentry.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, c5095236fd2e4b8fae9ed6d73cdd81a3@sentry.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com",https://www.palatiumcafeandrestaurant.com/,https://www.google.com/maps/place/Palatium+Cafe+and+Restaurant/data=!4m7!3m6!1s0x14cab9bc6acf8299:0x44683dfc6d5e51b6!8m2!3d41.0061307!4d28.9803778!16s%2Fg%2F1tg97cv1!19sChIJmYLPary5yhQRtlFebfw9aEQ?authuser=0&hl=tr&rclk=1
GRACE Rooftop Restaurant,"Binbirdirek, Terzihane Sk. No:15, 34122 Fatih/İstanbul",0542 844 44 73,info@gracerooftop.com,http://www.gracerooftop.com/,https://www.google.com/maps/place/GRACE+Rooftop+Restaurant/data=!4m7!3m6!1s0x14cab92a0f9e24fb:0x57b5e5b2de807e2e!8m2!3d41.0063021!4d28.9735535!16s%2Fg%2F11h2hb0dk2!19sChIJ-ySeDyq5yhQRLn6A3rLltVc?authuser=0&hl=tr&rclk=1
İstanbul Yemek Tabldot,"Kazım Karabekir, 1043. Sk. No: 28, 34225 Esenler/İstanbul",(0212) 569 83 03,webmaps-revolution@yandex-team.ru,http://www.istanbulyemek.org/,https://www.google.com/maps/place/%C4%B0stanbul+Yemek+Tabldot/data=!4m7!3m6!1s0x14cabab76dd76205:0x64b54e26fbecdd51!8m2!3d41.0451246!4d28.8722392!16s%2Fg%2F11b7c1b1hs!19sChIJBWLXbbe6yhQRUd3s-yZOtWQ?authuser=0&hl=tr&rclk=1
Sirkeci Lokantası 1912,"Hobyar, Rahvancı Sk. No:5, 34112 Sirkeci/İstanbul",(0212) 556 47 20,No Website,,https://www.google.com/maps/place/Sirkeci+Lokantas%C4%B1+1912/data=!4m7!3m6!1s0x14cab98740bb8241:0x4400b894a17387ff!8m2!3d41.0155788!4d28.9724101!16s%2Fg%2F11spqy7p_9!19sChIJQYK7QIe5yhQR_4dzoZS4AEQ?authuser=0&hl=tr&rclk=1
Güllüoğlu Kübban Gaziantep Mutfağı,"Bağlar, 1. Sk. No:2 D:B, 34212 Bağcılar/İstanbul",(0212) 651 81 61,info@kubban.com.tr,http://kubban.com.tr/,https://www.google.com/maps/place/G%C3%BCll%C3%BCo%C4%9Flu+K%C3%BCbban+Gaziantep+Mutfa%C4%9F%C4%B1/data=!4m7!3m6!1s0x14caa4fb5760486b:0x841c6279fda0af2e!8m2!3d41.0297988!4d28.8149807!16s%2Fg%2F1wjw8_fc!19sChIJa0hgV_ukyhQRLq-g_XliHIQ?authuser=0&hl=tr&rclk=1
Eleos Restoran,"Şahkulu, İstiklal Cd. No:231, 34421 Beyoğlu/İstanbul",(0212) 244 90 90,Error Accessing Site,http://www.eleosrestaurant.com/,https://www.google.com/maps/place/Eleos+Restoran/data=!4m7!3m6!1s0x14cab9e0959d8001:0xf0342888ef4d8cac!8m2!3d41.0293952!4d28.9753917!16s%2Fg%2F1vbbcwp3!19sChIJAYCdleC5yhQRrIxN74goNPA?authuser=0&hl=tr&rclk=1
İstanbul Cafe,"Şerifali, Türker Cd. No:43, 34775 Ümraniye/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/%C4%B0stanbul+Cafe/data=!4m7!3m6!1s0x14cacf4614bdf457:0xe8cabd38e741c107!8m2!3d40.9984623!4d29.1520578!16s%2Fg%2F11gfh_zhng!19sChIJV_S9FEbPyhQRB8FB5zi9yug?authuser=0&hl=tr&rclk=1
Old Ottoman Cafe & Restaurant,"Alemdar, Cağaloğlu Hamamı Sk. No:17 D:J, 34110 Fatih/İstanbul",(0212) 514 55 00,No Website,,https://www.google.com/maps/place/Old+Ottoman+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cab99591ac18e1:0x9366f47e8a90f81b!8m2!3d41.0106862!4d28.9753072!16s%2Fg%2F12cnrzb0s!19sChIJ4RiskZW5yhQRG_iQin70ZpM?authuser=0&hl=tr&rclk=1
The Must Turkish Restaurant,"Alemdar, Alemdar Cd. No:9, 34150 Fatih/İstanbul",0536 322 02 81,support@evendo.com,https://s.insta360.com/p/97118eea39494010c4ee09bb8a9645f0,https://www.google.com/maps/place/The+Must+Turkish+Restaurant/data=!4m7!3m6!1s0x14cab9d493c15f8b:0xbb291ee5f96ffa65!8m2!3d41.0095494!4d28.9785292!16s%2Fg%2F11rsrhstlt!19sChIJi1_Bk9S5yhQRZfpv-eUeKbs?authuser=0&hl=tr&rclk=1
Yıldızlar Restaurant Galata Köprüsü,"Rüstem Paşa, Galata Köprüsü No10, 34116 Fatih/İstanbul",(0212) 528 92 48,webmaps-revolution@yandex-team.ru,https://sites.google.com/view/yildizlarrestaurant/home,https://www.google.com/maps/place/Y%C4%B1ld%C4%B1zlar+Restaurant+Galata+K%C3%B6pr%C3%BCs%C3%BC/data=!4m7!3m6!1s0x14cab91c14e28e0d:0x8b3ee4ae144d4ad5!8m2!3d41.0189495!4d28.9726076!16s%2Fg%2F11thkxd3wm!19sChIJDY7iFBy5yhQR1UpNFK7kPos?authuser=0&hl=tr&rclk=1
Green Corner Cafe & Restaurant,"Cankurtaran, Caferiye Sk. No: 14, 34096 Fatih/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/Green+Corner+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cab9be7b8b91ef:0x7b2076cef23409a!8m2!3d41.0088979!4d28.9788115!16s%2Fg%2F1ptzmblw2!19sChIJ75GLe765yhQRmkAj72wHsgc?authuser=0&hl=tr&rclk=1
Resto Galata Terrace,"Yavuz Sinan Mah.Ragıp Gümüşpala Cad, Resto Galata Terrace, Unkapanı Cd. No:69 kat 4, 34134 Fatih/İstanbul",0506 241 90 12,No Email Found,http://www.restogalataterrace.com/,https://www.google.com/maps/place/Resto+Galata+Terrace/data=!4m7!3m6!1s0x14cab96a8a947753:0x6b14ed301c57bda6!8m2!3d41.0211732!4d28.9625548!16s%2Fg%2F11t7k3zw16!19sChIJU3eUimq5yhQRpr1XHDDtFGs?authuser=0&hl=tr&rclk=1
İstanbul Enjoyer Cafe & Restaurant,"Sura hotel, Alemdar mahallesi Ticarethane Sokak, karşısı No:21/A, 34110 Fatih/İstanbul",0532 053 62 84,enteryour@addresshere.com,https://www.facebook.com/Enjoyercaferestaurant?mibextid=ViGcVu,https://www.google.com/maps/place/%C4%B0stanbul+Enjoyer+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cab99607a5cdfb:0x37de3fe6f05110f7!8m2!3d41.0088637!4d28.9756661!16s%2Fg%2F11c67w823v!19sChIJ-82lB5a5yhQR9xBR8OY_3jc?authuser=0&hl=tr&rclk=1
Le Safran Restaurant,"Alemdar, Alemdar Cd. No:11, 34122 Fatih/İstanbul",0544 569 55 56,No Website,,https://www.google.com/maps/place/Le+Safran+Restaurant/data=!4m7!3m6!1s0x14cab967c23ba01d:0xe5704acb91c68f59!8m2!3d41.0103992!4d28.9784599!16s%2Fg%2F11s7y4lvcy!19sChIJHaA7wme5yhQRWY_GkctKcOU?authuser=0&hl=tr&rclk=1
Konak Lokantası (Ali Ustanın Yeri),"Topkapı, Topkapı Cd. No:24, 34093 Fatih/İstanbul",(0212) 532 05 34,No Website,,https://www.google.com/maps/place/Konak+Lokantas%C4%B1+%28Ali+Ustan%C4%B1n+Yeri%29/data=!4m7!3m6!1s0x14caba4772c582c5:0x92b5ddea3bb01bf1!8m2!3d41.0202778!4d28.9283333!16s%2Fg%2F11cp74swt6!19sChIJxYLFcke6yhQR8RuwO-rdtZI?authuser=0&hl=tr&rclk=1
İstanbul Restoran,"Mesih Paşa, Azimkar Sk. No:2, 34130 Fatih/İstanbul",(0212) 638 94 93,No Website,,https://www.google.com/maps/place/%C4%B0stanbul+Restoran/data=!4m7!3m6!1s0x14cab987711c2a97:0x15904128dc595762!8m2!3d41.0076325!4d28.9538036!16s%2Fg%2F1thzw_fg!19sChIJlyoccYe5yhQRYldZ3ChBkBU?authuser=0&hl=tr&rclk=1
Coffee İstanbul,"Fulya, Ortaklar Cd. No:2, 34394 Şişli/İstanbul",(0212) 288 41 09,No Website,,https://www.google.com/maps/place/Coffee+%C4%B0stanbul/data=!4m7!3m6!1s0x14cab6fe676efe41:0xb02b031ac331cc66!8m2!3d41.0657241!4d28.9951626!16s%2Fg%2F11g71tzhmm!19sChIJQf5uZ_62yhQRZswxwxoDK7A?authuser=0&hl=tr&rclk=1
Faros Restaurant&Bar Sultanahmet,"Alemdar, Divan Yolu Cd. No:68, 34110 Fatih/İstanbul",(0212) 513 91 13,info@farosoldcity.com,http://www.farosoldcity.com/,https://www.google.com/maps/place/Faros+Restaurant%26Bar+Sultanahmet/data=!4m7!3m6!1s0x14cab9d5a0832d6d:0xf050175dcdfdb15c!8m2!3d41.0083349!4d28.9738179!16s%2Fg%2F11sslq9ssb!19sChIJbS2DoNW5yhQRXLH9zV0XUPA?authuser=0&hl=tr&rclk=1
