Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Kocaeli köfte,"Kadıköy, Bağdat Cd. 104B, 41050 İzmit/Kocaeli",0532 225 28 08,No Website,,https://www.google.com/maps/place/Kocaeli+k%C3%B6fte/data=!4m7!3m6!1s0x14cb4fd8091b5c65:0x422a9d5973b2cbf1!8m2!3d40.7673151!4d29.9485899!16s%2Fg%2F11r9sjnw7f!19sChIJZVwbCdhPyxQR8cuyc1mdKkI?authuser=0&hl=tr&rclk=1
Gırnata Kocaeli - Adaplı Meyhane,"Ömerağa, Oramiral Salim Dervişoğlu Cd. 76/A, 41100 İzmit/Kocaeli",0538 095 14 17,girnatakocaeli@gmail.com,https://girnatakocaeli.com/,https://www.google.com/maps/place/G%C4%B1rnata+Kocaeli+-+Adapl%C4%B1+Meyhane/data=!4m7!3m6!1s0x14cb45abbb78bb99:0x67412acb53d6022a!8m2!3d40.7607423!4d29.9298664!16s%2Fg%2F11j8lzskqz!19sChIJmbt4u6tFyxQRKgLWU8sqQWc?authuser=0&hl=tr&rclk=1
Marifet Restaurant,"Körfez Mahallesi Birlik iş hanı Denizbank yanı, 41000",(0262) 323 67 38,No Website,,https://www.google.com/maps/place/Marifet+Restaurant/data=!4m7!3m6!1s0x14cb4f88334ad0dd:0x1da7e8722a4c50e2!8m2!3d40.762827!4d29.9422497!16s%2Fg%2F1pp2vgch6!19sChIJ3dBKM4hPyxQR4lBMKnLopx0?authuser=0&hl=tr&rclk=1
Çınar Lokantası,"Ömerağa, Şahabettin Bilgisu Cd. No:38, 41040 İzmit/Kocaeli",(0262) 321 96 94,No Website,,https://www.google.com/maps/place/%C3%87%C4%B1nar+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb457f6f015c4b:0xf0ef2390272c5e3e!8m2!3d40.7621851!4d29.9295386!16s%2Fg%2F1tcx40_c!19sChIJS1wBb39FyxQRPl4sJ5Aj7_A?authuser=0&hl=tr&rclk=1
The Most Bistro,"Karabaş, Hafız Binbaşı Cd. No:12, 41040 İzmit/Kocaeli",0551 876 99 45,No Website,,https://www.google.com/maps/place/The+Most+Bistro/data=!4m7!3m6!1s0x14cb4f7414b52189:0x3930e1a8b16b171b!8m2!3d40.7642963!4d29.9384892!16s%2Fg%2F11l35hflmp!19sChIJiSG1FHRPyxQRGxdrsajhMDk?authuser=0&hl=tr&rclk=1
INIIS,"Yahyakaptan, Yahyakaptan mah.sarı mimoza Cad.ayçiceği Sokak, Ilgın Sk. no:11, 41040 İzmit/Kocaeli",(0262) 333 34 44,No Website,,https://www.google.com/maps/place/INIIS/data=!4m7!3m6!1s0x14cb51f36a73aa47:0x6f79316a4380e2d3!8m2!3d40.769607!4d29.9764374!16s%2Fg%2F11tsybwnpb!19sChIJR6pzavNRyxQR0-KAQ2oxeW8?authuser=0&hl=tr&rclk=1
Nefis Karadeniz Pide,"Karabaş, Şht. Musa Sk. No:2, 41040 İzmit/Kocaeli",(0262) 331 58 69,No Website,,https://www.google.com/maps/place/Nefis+Karadeniz+Pide/data=!4m7!3m6!1s0x14cb4f87b900ec7d:0x9ce3038ffc07e264!8m2!3d40.7648376!4d29.9377995!16s%2Fg%2F1vntxwxr!19sChIJfewAuYdPyxQRZOIH_I8D45w?authuser=0&hl=tr&rclk=1
Özkılıç Aspava Lounge,"Yenişehir, Demokrasi Cd. No:65, 41040, 41200 İzmit/Kocaeli",(0262) 311 46 46,iletisim@ozkilicaspava.com.tr,https://www.ozkilicaspava.com.tr/,https://www.google.com/maps/place/%C3%96zk%C4%B1l%C4%B1%C3%A7+Aspava+Lounge/data=!4m7!3m6!1s0x14cb4fb3b12f19a7:0xf61d4637eed58170!8m2!3d40.7632347!4d29.9599681!16s%2Fg%2F11l6j4rdww!19sChIJpxkvsbNPyxQRcIHV7jdGHfY?authuser=0&hl=tr&rclk=1
SECAFE SEKAPARK,"Kozluk, No:24, Sekapark, Oramiral Salim Dervişoğlu Cd., 41200 İzmit",0530 642 11 85,No Website,,https://www.google.com/maps/place/SECAFE+SEKAPARK/data=!4m7!3m6!1s0x14cb4593be953ed9:0x8d899f57eae24bc6!8m2!3d40.7590315!4d29.908722!16s%2Fg%2F11g6bx8c65!19sChIJ2T6VvpNFyxQRxkvi6lefiY0?authuser=0&hl=tr&rclk=1
Sunset Patisserie,"Karabaş, Şht. Musa Sk. No:5, 41000 İzmit/Kocaeli",0544 883 70 80,No Website,,https://www.google.com/maps/place/Sunset+Patisserie/data=!4m7!3m6!1s0x14cb4fe7beb68075:0xacacb02378b67a45!8m2!3d40.7645604!4d29.9378149!16s%2Fg%2F11x0tvnzdw!19sChIJdYC2vudPyxQRRXq2eCOwrKw?authuser=0&hl=tr&rclk=1
Dergah Ocakbaşı,"Güney, 41780 Körfez/Kocaeli",(0262) 527 37 39,No Email Found,https://m.facebook.com/Dergah-Ocakba%C5%9Fi-454158651269244/,https://www.google.com/maps/place/Dergah+Ocakba%C5%9F%C4%B1/data=!4m7!3m6!1s0x14cb3883289bb0ed:0xbb0c978d247a7ad1!8m2!3d40.7606998!4d29.7858852!16s%2Fg%2F1thh51xs!19sChIJ7bCbKIM4yxQR0Xp6JI2XDLs?authuser=0&hl=tr&rclk=1
Şahane Restaurant,"Yenişehir, Gazi Mustafa Kemal Blv. NO:157, 41100 İzmit/Kocaeli",(0262) 311 10 00,No Email Found,http://sahaneiskembe.com/,https://www.google.com/maps/place/%C5%9Eahane+Restaurant/data=!4m7!3m6!1s0x14cb4fe448fb1fe3:0x4b1ebdab40b8babf!8m2!3d40.767862!4d29.9663132!16s%2Fg%2F1tf21f3b!19sChIJ4x_7SORPyxQRv7q4QKu9Hks?authuser=0&hl=tr&rclk=1
Sümela Köfte ve Fırını,"Atakent Mh, Sapanca Yolu Cd. No:44, 41180 Kartepe/Kocaeli",(0262) 371 23 78,iletisim@naiboglusumela.com,http://www.sumelakartepe.com/,https://www.google.com/maps/place/S%C3%BCmela+K%C3%B6fte+ve+F%C4%B1r%C4%B1n%C4%B1/data=!4m7!3m6!1s0x14cb50bba11a4eb5:0x3d10335fe4258e01!8m2!3d40.742642!4d30.050569!16s%2Fg%2F1thm0p1s!19sChIJtU4aobtQyxQRAY4l5F8zED0?authuser=0&hl=tr&rclk=1
Bo's Cafe,"Cedit, Muzaffer Fidan Sk. No 10, 41000 İzmit/Kocaeli",0543 869 81 24,No Website,,https://www.google.com/maps/place/Bo%27s+Cafe/data=!4m7!3m6!1s0x14cb4f8622421bff:0x131d7e3bdbd82d85!8m2!3d40.766234!4d29.9388362!16s%2Fg%2F11gf62hmqt!19sChIJ_xtCIoZPyxQRhS3Y2zt-HRM?authuser=0&hl=tr&rclk=1
HARPUT DİBEK İzmit,"NCİTY AVM, Karabaş, Oramiral Salim Dervişoğlu Cd. No:82D, 41040 İzmit/Kocaeli",0532 639 10 01,No Website,,https://www.google.com/maps/place/HARPUT+D%C4%B0BEK+%C4%B0zmit/data=!4m7!3m6!1s0x14cb5b3c6e2453b3:0xc1033d1f5ede1f38!8m2!3d40.7605312!4d29.9340711!16s%2Fg%2F11wfvt2dgc!19sChIJs1MkbjxbyxQROB_eXh89A8E?authuser=0&hl=tr&rclk=1
Mevlana Kebap Döner Salonu,"M. Alipaşa, Turan Güneş Cd. No:246 D:1, 41050 İzmit/Kocaeli",(0262) 331 18 32,No Website,,https://www.google.com/maps/place/Mevlana+Kebap+D%C3%B6ner+Salonu/data=!4m7!3m6!1s0x14cb4fec9d01d6e5:0x7b3f4467460e7a60!8m2!3d40.7726099!4d29.9528354!16s%2Fg%2F1tf1l4y1!19sChIJ5dYBnexPyxQRYHoORmdEP3s?authuser=0&hl=tr&rclk=1
Hanımelinden Ev Yemekleri,"Karabaş, Müneccim Arif Sk. No:22, 41040 İzmit/Kocaeli",0553 083 63 07,No Website,,https://www.google.com/maps/place/Han%C4%B1melinden+Ev+Yemekleri/data=!4m7!3m6!1s0x14cb4f81717325a3:0x9e59576876c73931!8m2!3d40.763698!4d29.9369765!16s%2Fg%2F11j8vvkdpc!19sChIJoyVzcYFPyxQRMTnHdmhXWZ4?authuser=0&hl=tr&rclk=1
Vadi Restaurant,"Çınarlı Mahallesi, Vadisi, Maşukiye, Alabalık Sk. No:22, 41295 Kartepe/Kocaeli",(0262) 354 22 02,info@vadirestaurant.com,http://www.vadirestaurant.com/,https://www.google.com/maps/place/Vadi+Restaurant/data=!4m7!3m6!1s0x14cb50369618c7e9:0x9a5f3b688c5f113!8m2!3d40.6914024!4d30.1258525!16s%2Fg%2F1tht3p7z!19sChIJ6ccYljZQyxQRE_HFiLbzpQk?authuser=0&hl=tr&rclk=1
Mavi Kayalar Restoran,"Mahallesi, Servetiye Cami, Aşağı Alartı Mevkii 22/1, 41090 Başiskele/Kocaeli",(0262) 345 00 53,info@mavikayalar.com,http://www.mavikayalar.com/,https://www.google.com/maps/place/Mavi+Kayalar+Restoran/data=!4m7!3m6!1s0x14cb431231f87ed5:0x53887c8111f3ab61!8m2!3d40.6337392!4d29.9506154!16s%2Fg%2F11h18dtjzh!19sChIJ1X74MRJDyxQRYavzEYF8iFM?authuser=0&hl=tr&rclk=1
Urfalı Ocakbaşı Apo Usta,"Cedit, Sıra Kavaklar Sk. No:16, 41300 İzmit/Kocaeli",0532 724 36 63,No Website,,https://www.google.com/maps/place/Urfal%C4%B1+Ocakba%C5%9F%C4%B1+Apo+Usta/data=!4m7!3m6!1s0x14cb4f86346944e7:0x68942b206421c874!8m2!3d40.7656197!4d29.9381505!16s%2Fg%2F11cmhs19cy!19sChIJ50RpNIZPyxQRdMghZCArlGg?authuser=0&hl=tr&rclk=1
İzmit Yemek,"Güney, Tuğrul Cd. No:31-A, 41780 Körfez/Kocaeli",0533 229 82 64,No Website,,https://www.google.com/maps/place/%C4%B0zmit+Yemek/data=!4m7!3m6!1s0x14cb39474eacd3dd:0xb49ec214a4d88326!8m2!3d40.7583183!4d29.7858299!16s%2Fg%2F11qg57_zsg!19sChIJ3dOsTkc5yxQRJoPYpBTCnrQ?authuser=0&hl=tr&rclk=1
Cafe Tramway,"Pertev Paşa Cd.,Karabaş Mahallesi, 41040 İzmit/Kocaeli, 41100 İzmit/Kocaeli",(0262) 331 01 30,No Website,,https://www.google.com/maps/place/Cafe+Tramway/data=!4m7!3m6!1s0x14cb457ee495e755:0x37376f6d39bdafbd!8m2!3d40.762203!4d29.931117!16s%2Fg%2F11f3qyh07w!19sChIJVeeV5H5FyxQRva-9OW1vNzc?authuser=0&hl=tr&rclk=1
Hayal Kahvesi,"Ovacık Symbol Yaşam Merkezi Adapazarı İzmit Yolu No:34 mahallesi D-100 karayolu üzeri, 41140 Başiskele/Kocaeli",(0262) 502 03 03,No Website,,https://www.google.com/maps/place/Hayal+Kahvesi/data=!4m7!3m6!1s0x14cb500366ecf527:0x36acaf2ab4761819!8m2!3d40.7571552!4d29.9792956!16s%2Fg%2F11bxfzzzjv!19sChIJJ_XsZgNQyxQRGRh2tCqvrDY?authuser=0&hl=tr&rclk=1
AliBaba Kocaeli,"Körfez, Liman Cd. No:54, 41245 Başiskele/Kocaeli",0537 501 03 49,No Website,,https://www.google.com/maps/place/AliBaba+Kocaeli/data=!4m7!3m6!1s0x14cb45d7f93ed019:0x754c576a73ad8eff!8m2!3d40.7140887!4d29.9146421!16s%2Fg%2F11sj663lgg!19sChIJGdA--ddFyxQR_46tc2pXTHU?authuser=0&hl=tr&rclk=1
Cancan Lokantası,"Sanayi, Nane Çiçeği Sk. No:15 D:230, 41310 İzmit/Kocaeli",0537 777 91 37,No Website,,https://www.google.com/maps/place/Cancan+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb45ebe78af971:0x74358a03c6b03702!8m2!3d40.7473932!4d29.9556467!16s%2Fg%2F11qm5ry7wz!19sChIJcfmK5-tFyxQRAjewxgOKNXQ?authuser=0&hl=tr&rclk=1
Kışla Ciğer Kebap,"Kadıköy, 41050 İzmit/Kocaeli",(0262) 332 33 34,No Website,,https://www.google.com/maps/place/K%C4%B1%C5%9Fla+Ci%C4%9Fer+Kebap/data=!4m7!3m6!1s0x14cb4f2f56560599:0x6d9b2be646161b1c!8m2!3d40.7653402!4d29.9486479!16s%2Fg%2F11fd4ct92d!19sChIJmQVWVi9PyxQRHBsWRuYrm20?authuser=0&hl=tr&rclk=1
Katmışlar Yemek Hizmetleri,"Karadenizliler, Sayı Sk. No:5, 41300 Başiskele/Kocaeli",(0262) 335 49 09,"katmislaryemek@hotmail.com, info@katmislaryemek.com",http://www.katmislaryemek.com/,https://www.google.com/maps/place/Katm%C4%B1%C5%9Flar+Yemek+Hizmetleri/data=!4m7!3m6!1s0x14cb457cf7f44079:0x4644a06c286ea995!8m2!3d40.7513542!4d29.9610469!16s%2Fg%2F11fqhbw7qh!19sChIJeUD093xFyxQRlaluKGygREY?authuser=0&hl=tr&rclk=1
Gönül Kahvesi,"No:, Karabaş, Hürriyet Cd. No:161, 41040 Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/G%C3%B6n%C3%BCl+Kahvesi/data=!4m7!3m6!1s0x14cb4f875a721663:0x4c51eee6e744d5be!8m2!3d40.7644783!4d29.9331713!16s%2Fg%2F11ckqrc11c!19sChIJYxZyWodPyxQRvtVE5-buUUw?authuser=0&hl=tr&rclk=1
Duble Çay,"Dolphin Center AVM, Körfez, Ömer Türkçakal Blv., 41100 İzmit/Kocaeli",0533 439 37 07,No Website,,https://www.google.com/maps/place/Duble+%C3%87ay/data=!4m7!3m6!1s0x14cb45e037183a1d:0x9a010f6ea623262e!8m2!3d40.7644281!4d29.9396962!16s%2Fg%2F11f61q9nt8!19sChIJHToYN-BFyxQRLiYjpm4PAZo?authuser=0&hl=tr&rclk=1
Fika Kahve & Mutfak,"Yeniköy Merkez Mahallesi Ilıca Caddesi, Bizim Sk. No:2, 41275 Başiskele/Kocaeli",Telefon Yok,0e6a29e4756740a8a63493e912ba2174@sentry.wixpress.com,https://instagram.com/fikakahvemutfak?igshid=YmMyMTA2M2Y=,https://www.google.com/maps/place/Fika+Kahve+%26+Mutfak/data=!4m7!3m6!1s0x14cb43ec6513d32b:0x42552276082b9fbd!8m2!3d40.698666!4d29.884863!16s%2Fg%2F11trcsvt9w!19sChIJK9MTZexDyxQRvZ8rCHYiVUI?authuser=0&hl=tr&rclk=1
Hayat'ın Mutfağı,"Mehmet Ali Paşa Mh, Erkan Sk. No : 25/A, 41050 İzmit/Kocaeli",0534 826 17 18,No Website,,https://www.google.com/maps/place/Hayat%27%C4%B1n+Mutfa%C4%9F%C4%B1/data=!4m7!3m6!1s0x14cb4f6ce2a8632d:0xdd452e4670c12a7e!8m2!3d40.7639071!4d29.9544135!16s%2Fg%2F11hdj_vk6f!19sChIJLWOo4mxPyxQRfirBcEYuRd0?authuser=0&hl=tr&rclk=1
Rose Coffee & Cake,"Karabaş, Şahabettin Bilgisu Cd. No:4/A, 41310 İzmit/Kocaeli",0532 548 65 41,No Website,,https://www.google.com/maps/place/Rose+Coffee+%26+Cake/data=!4m7!3m6!1s0x14cb453a1c9ccc25:0x40dfbb8cc2f1c303!8m2!3d40.7630176!4d29.9330251!16s%2Fg%2F11h5mnmp3k!19sChIJJcycHDpFyxQRA8Pxwoy730A?authuser=0&hl=tr&rclk=1
Lokanta Boşnak Tayfur Usta,"Sanayi, 41040 İzmit/Kocaeli",0530 546 56 49,iletisim@multinet.com.tr,http://instagram.com/lokantabosnak,https://www.google.com/maps/place/Lokanta+Bo%C5%9Fnak+Tayfur+Usta/data=!4m7!3m6!1s0x14cb45698ff06fb3:0x2d1e7d29f8e7851a!8m2!3d40.7468642!4d29.9489133!16s%2Fg%2F1ts2lw0h!19sChIJs2_wj2lFyxQRGoXn-Cl9Hi0?authuser=0&hl=tr&rclk=1
BALIKÇI ERHAN,"Yenişehir, Adnan Menderes Blv. No:10/A, 41050 İzmit/Kocaeli",0532 135 75 41,iletisim@yakalamac.com.tr,https://www.facebook.com/Bal%C4%B1k%C3%A7%C4%B1-ERHAN-104923665327026/?ref=pages_you_manage,https://www.google.com/maps/place/BALIK%C3%87I+ERHAN/data=!4m7!3m6!1s0x14cb4fd516f69c23:0x5ac0905567e9e818!8m2!3d40.7642103!4d29.9596199!16s%2Fg%2F11p76qnpxg!19sChIJI5z2FtVPyxQRGOjpZ1WQwFo?authuser=0&hl=tr&rclk=1
KAPTAN KEBAP,"Yahyakaptan, Şht. Ergün Köncü Sk. No: 13, 41100 İzmit/Kocaeli",(0262) 311 41 11,No Website,,https://www.google.com/maps/place/KAPTAN+KEBAP/data=!4m7!3m6!1s0x14cb4fb7e4f9caf9:0x750d9cb92e6b1dd6!8m2!3d40.7686327!4d29.9687586!16s%2Fg%2F11rd3l_4sy!19sChIJ-cr55LdPyxQR1h1rLrmcDXU?authuser=0&hl=tr&rclk=1
Teras Cafe Sekapark,"Sekapark 1, Kozluk, Güneş Cd. Etap, 41200 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Teras+Cafe+Sekapark/data=!4m7!3m6!1s0x14cb45ecac145555:0xc79d5de2255731bf!8m2!3d40.7591407!4d29.904271!16s%2Fg%2F124y9wp73!19sChIJVVUUrOxFyxQRvzFXJeJdncc?authuser=0&hl=tr&rclk=1
Aş Yemek Salonu,"Körfez, Karadut Sk. No:12, 41040 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/A%C5%9F+Yemek+Salonu/data=!4m7!3m6!1s0x14cb4561964717d3:0x6fafdca88847ee89!8m2!3d40.759252!4d29.9464909!16s%2Fg%2F1vf_2ybg!19sChIJ0xdHlmFFyxQRie5HiKjcr28?authuser=0&hl=tr&rclk=1
Bolu Birtat Lokantası,"Ömerağa, Cumhuriyet Cd. No:128/A, 41300 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Bolu+Birtat+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb457f0ca854fd:0xcf76350958c721d2!8m2!3d40.763085!4d29.929275!16s%2Fg%2F1tgc1_4r!19sChIJ_VSoDH9FyxQR0iHHWAk1ds8?authuser=0&hl=tr&rclk=1
Colombia Coffee İzmit,"Körfez, Berk Sk. Dolphin Center AVM D:1/35, 41040 İzmit/Kocaeli",0532 475 50 41,No Website,,https://www.google.com/maps/place/Colombia+Coffee+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f4744f78957:0x4b11e7e50fe9ca36!8m2!3d40.7640739!4d29.9395416!16s%2Fg%2F11tnl_d6fx!19sChIJV4n3REdPyxQRNsrpD-XnEUs?authuser=0&hl=tr&rclk=1
Usta Eller Baklavacısı,"Karabaş, Cengiz Topel Cd. No:26, 41040 İzmit/Kocaeli",(0262) 332 41 27,No Website,,https://www.google.com/maps/place/Usta+Eller+Baklavac%C4%B1s%C4%B1/data=!4m7!3m6!1s0x14cb4f879f5ee871:0x3813e041f168776d!8m2!3d40.7646742!4d29.9367941!16s%2Fg%2F113h9w2r_!19sChIJcehen4dPyxQRbXdo8UHgEzg?authuser=0&hl=tr&rclk=1
Maşşa Ocakbaşı,"M.Ali Pasa Mah. Erkan Sok. No:3 (Teona Otel Altı), 41050 İzmit/Kocaeli",(0262) 322 40 40,No Email Found,http://facebook.com/massaocakbasi,https://www.google.com/maps/place/Ma%C5%9F%C5%9Fa+Ocakba%C5%9F%C4%B1/data=!4m7!3m6!1s0x14cb4ff3e727bfbf:0x5b9e406c2327e5e5!8m2!3d40.7636425!4d29.9562956!16s%2Fg%2F11c5rq2532!19sChIJv78n5_NPyxQR5eUnI2xAnls?authuser=0&hl=tr&rclk=1
Lezzet Lokantası,"Kadıköy, Bağdat Cd. No:13, 41050 İzmit/Kocaeli",0505 372 07 66,No Website,,https://www.google.com/maps/place/Lezzet+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4f998da29411:0x45c89fd1ce95d63b!8m2!3d40.7686694!4d29.941116!16s%2Fg%2F11gywvc4m0!19sChIJEZSijZlPyxQRO9aVztGfyEU?authuser=0&hl=tr&rclk=1
Seyir 360 Cafe Restaurant,"ışıltı sok. Mikav, Yuvacık Yakacık, mesire alanı 16/33, 41090 Başiskele/Kocaeli",0530 341 53 60,bilgi@mikav.org,https://www.seyir360.com/qr-menu/,https://www.google.com/maps/place/Seyir+360+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb5d1fb2372987:0x4d3d6eb308327c54!8m2!3d40.6879521!4d29.9502844!16s%2Fg%2F11sh4bwcw6!19sChIJhyk3sh9dyxQRVHwyCLNuPU0?authuser=0&hl=tr&rclk=1
ALKAN KEBAP SALONU,"Sanayi Mahallesi İzmit Sanayi Sitesi 5.Cadde 408. Blok İç Kapı No:, D:1, 41040 İzmit/Kocaeli",0530 798 77 54,No Website,,https://www.google.com/maps/place/ALKAN+KEBAP+SALONU/data=!4m7!3m6!1s0x14cb45bb6169ddd1:0xbc8746cea6404a7e!8m2!3d40.7470496!4d29.9505494!16s%2Fg%2F11llk7wl2k!19sChIJ0d1pYbtFyxQRfkpAps5Gh7w?authuser=0&hl=tr&rclk=1
ÇADIR KANDIRA SOFRASI,"Kandıra Yolu Üzeri 3. Km Çayırköy Mevkii, 41060 İzmit/Kocaeli",(0262) 332 11 11,No Website,,https://www.google.com/maps/place/%C3%87ADIR+KANDIRA+SOFRASI/data=!4m7!3m6!1s0x14cb51c6806a74bd:0xca1dd81b09b0532b!8m2!3d40.7964515!4d29.9917984!16s%2Fg%2F11bztrq7ch!19sChIJvXRqgMZRyxQRK1OwCRvYHco?authuser=0&hl=tr&rclk=1
Monte Air Cafe,"Karabaş, Şahabettin Bilgisu Cd. No:24, 41040, 41040 İzmit/Kocaeli",(0262) 332 00 10,info@monteair.com,http://monteair.com/,https://www.google.com/maps/place/Monte+Air+Cafe/data=!4m7!3m6!1s0x14cb45259430dcbd:0x59d6c1bc01759803!8m2!3d40.7626636!4d29.9317799!16s%2Fg%2F11flhs070v!19sChIJvdwwlCVFyxQRA5h1AbzB1lk?authuser=0&hl=tr&rclk=1
Fox Coffee Co.,"Ömerağa, Şahabettin Bilgisu Cd. No:66, 41300 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Fox+Coffee+Co./data=!4m7!3m6!1s0x14cb456b6ac22f79:0x4f1221b8731ef9c0!8m2!3d40.7622829!4d29.9285036!16s%2Fg%2F11ln0b_g4t!19sChIJeS_CamtFyxQRwPkec7ghEk8?authuser=0&hl=tr&rclk=1
TEKNOPARK ® Playstation cafe,"Körfez, Atatürk Blv. no:16, 41040 İzmit/Kocaeli",0535 218 31 41,No Website,,https://www.google.com/maps/place/TEKNOPARK+%C2%AE+Playstation+cafe/data=!4m7!3m6!1s0x14cb4f88e18183ad:0x2d0942f5e9daa691!8m2!3d40.7650924!4d29.9398548!16s%2Fg%2F11hbmdfkj5!19sChIJrYOB4YhPyxQRkaba6fVCCS0?authuser=0&hl=tr&rclk=1
Sofram Pide Bank,"Karabaş, Cengiz Topel Cd. No:22, 41040 İzmit/Kocaeli",(0262) 321 18 27,No Email Found,https://soframpidebank.eatbu.com/,https://www.google.com/maps/place/Sofram+Pide+Bank/data=!4m7!3m6!1s0x14cb4f311d096633:0xccf3038d9dfb434!8m2!3d40.7645294!4d29.9359778!16s%2Fg%2F1q670xfpq!19sChIJM2YJHTFPyxQRNLTf2Tgwzww?authuser=0&hl=tr&rclk=1
O Ağacın Altı Restoran & Cafe,"Cedit, Turan Güneş Cd. No:53/1, 41300 İzmit/Kocaeli",0541 597 41 41,No Website,,https://www.google.com/maps/place/O+A%C4%9Fac%C4%B1n+Alt%C4%B1+Restoran+%26+Cafe/data=!4m7!3m6!1s0x14cb4f6adc2bf3b7:0x8e6ccc0079b37873!8m2!3d40.7678214!4d29.9374913!16s%2Fg%2F11vt5lc5wp!19sChIJt_Mr3GpPyxQRc3izeQDMbI4?authuser=0&hl=tr&rclk=1
Özler Restoran,"Körfez, Atatürk Blv. No:10, 41040 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/%C3%96zler+Restoran/data=!4m7!3m6!1s0x14cb4f88807b398d:0x51bb164e08e601e9!8m2!3d40.7651058!4d29.9395298!16s%2Fg%2F113g7j971!19sChIJjTl7gIhPyxQR6QHmCE4Wu1E?authuser=0&hl=tr&rclk=1
Han Çay & Kahve,"Karabaş, Şht. Musa Sk. No:4, 41040 İzmit/Kocaeli",0532 262 40 53,No Website,,https://www.google.com/maps/place/Han+%C3%87ay+%26+Kahve/data=!4m7!3m6!1s0x14cb4f87bec00005:0x49e65f59a06caf30!8m2!3d40.764513!4d29.9375148!16s%2Fg%2F11c6044n8f!19sChIJBQDAvodPyxQRMK9soFlf5kk?authuser=0&hl=tr&rclk=1
Sopung Kocaeli,"Ömerağa, Şahabettin Bilgisu Cd. No:97, 41300 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Sopung+Kocaeli/data=!4m7!3m6!1s0x14cb45661beff54d:0xc7a52c2d1eee698e!8m2!3d40.7620839!4d29.9269282!16s%2Fg%2F11ss7x_b5q!19sChIJTfXvG2ZFyxQRjmnuHi0spcc?authuser=0&hl=tr&rclk=1
Sultan Sofrası,"Karabaş, Hafız Binbaşı Cd. No:30, 41040 İzmit/Kocaeli",(0262) 324 32 87,No Website,,https://www.google.com/maps/place/Sultan+Sofras%C4%B1/data=!4m7!3m6!1s0x14cb4f87fae5ce43:0x22c320204c76924d!8m2!3d40.7636113!4d29.9387006!16s%2Fg%2F113f1cdkt!19sChIJQ87l-odPyxQRTZJ2TCAgwyI?authuser=0&hl=tr&rclk=1
Kalbin cafe,"Karabaş mah.süleyman paşa sok. Turan ap.no:3 izmit Apartmanı no:3, 41310 İzmit/Kocaeli",0541 123 00 41,No Website,,https://www.google.com/maps/place/Kalbin+cafe/data=!4m7!3m6!1s0x14cb4f56e3e16d2f:0xf9994276923dfb8f!8m2!3d40.7641728!4d29.9355915!16s%2Fg%2F11hktfh4s0!19sChIJL23h41ZPyxQRj_s9knZCmfk?authuser=0&hl=tr&rclk=1
Dripper Coffee House,"Karabaş, Cebesoy Sk. No:8/A, 41040 İzmit/Kocaeli",0530 242 19 23,No Email Found,http://www.drippercoffeehouse.com/,https://www.google.com/maps/place/Dripper+Coffee+House/data=!4m7!3m6!1s0x14cb457e669dc81b:0x35f2480b03ba8ebe!8m2!3d40.7634041!4d29.9322419!16s%2Fg%2F11c55bn83v!19sChIJG8idZn5FyxQRvo66AwtI8jU?authuser=0&hl=tr&rclk=1
EV YEMEKLERİ ÇORBALARI,"Karabaş, Hafız Binbaşı Cd. No:10, 41040 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/EV+YEMEKLER%C4%B0+%C3%87ORBALARI/data=!4m7!3m6!1s0x14cb4f3ed73012a7:0x8032370500493ba0!8m2!3d40.7644709!4d29.9384646!16s%2Fg%2F11hdjv52x8!19sChIJpxIw1z5PyxQRoDtJAAU3MoA?authuser=0&hl=tr&rclk=1
Ünlü yemek,"İstasyon, Hüsnü Efe Cd. 42/a, 41250 Kartepe/Kocaeli",0542 287 41 41,No Website,,https://www.google.com/maps/place/%C3%9Cnl%C3%BC+yemek/data=!4m7!3m6!1s0x14cb50896e77d641:0x967239920bd5efdc!8m2!3d40.7517865!4d30.0240058!16s%2Fg%2F11f545kp26!19sChIJQdZ3bolQyxQR3O_VC5I5cpY?authuser=0&hl=tr&rclk=1
